"","ligand_cl","receptor_cl","lr_id","ligand_exp","receptor_exp","int_exp","id","ligand_symbol","receptor_symbol"
"1092234","Neutrophils","Fibroblasts",1299,0.801204819277108,0.107142857142857,0.107142857142857,"Neutrophils->Fibroblasts/1299","Selplg","Itgb2"
"1092263","Neutrophils","Ccr7_DC",1299,0.801204819277108,0.108433734939759,0.108433734939759,"Neutrophils->Ccr7_DC/1299","Selplg","Itgb2"
"1092321","Neutrophils","AT1",1299,0.801204819277108,0.176470588235294,0.176470588235294,"Neutrophils->AT1/1299","Selplg","Itgb2"
"1092408","Neutrophils","Lymphatics",1299,0.801204819277108,0.16,0.16,"Neutrophils->Lymphatics/1299","Selplg","Itgb2"
"1093655","Neutrophils","DC1",1301,0.801204819277108,0.102941176470588,0.102941176470588,"Neutrophils->DC1/1301","Selplg","Sell"
"1093684","Neutrophils","Endo_2",1301,0.801204819277108,0.126582278481013,0.126582278481013,"Neutrophils->Endo_2/1301","Selplg","Sell"
"1093916","Neutrophils","Fibroblasts",1301,0.801204819277108,0.178571428571429,0.178571428571429,"Neutrophils->Fibroblasts/1301","Selplg","Sell"
"1094438","Neutrophils","Endo_1",1302,0.801204819277108,0.130681818181818,0.130681818181818,"Neutrophils->Endo_1/1302","Selplg","Selp"
"1135773","AT2_Retnla","MoAM",1351,0.366492146596859,0.778688524590164,0.366492146596859,"AT2_Retnla->MoAM/1351","Serpine2","Lrp1"
"1135784","Lymphatics","MoAM",1351,0.2,0.778688524590164,0.2,"Lymphatics->MoAM/1351","Serpine2","Lrp1"
"1136625","Lymphatics","MoAM",1352,0.2,0.778688524590164,0.2,"Lymphatics->MoAM/1352","Serping1","Lrp1"
"1164617","TRAM","Mesothelium",1385,0.698375870069606,0.135135135135135,0.135135135135135,"TRAM->Mesothelium/1385","Spp1","Cd44"
"1164646","TRAM","AT1",1385,0.698375870069606,0.117647058823529,0.117647058823529,"TRAM->AT1/1385","Spp1","Cd44"
"1165284","TRAM","ILC",1386,0.698375870069606,0.141414141414141,0.141414141414141,"TRAM->ILC/1386","Spp1","Itga4"
"1165400","TRAM","Fibroblasts",1386,0.698375870069606,0.125,0.125,"TRAM->Fibroblasts/1386","Spp1","Itga4"
"1165516","TRAM","Proliferating_DC",1386,0.698375870069606,0.291666666666667,0.291666666666667,"TRAM->Proliferating_DC/1386","Spp1","Itga4"
"1165574","TRAM","Lymphatics",1386,0.698375870069606,0.2,0.2,"TRAM->Lymphatics/1386","Spp1","Itga4"
"1166038","TRAM","MoAM",1387,0.698375870069606,0.233606557377049,0.233606557377049,"TRAM->MoAM/1387","Spp1","Itga5"
"1166241","TRAM","Fibroblasts",1387,0.698375870069606,0.125,0.125,"TRAM->Fibroblasts/1387","Spp1","Itga5"
"1166357","TRAM","Proliferating_DC",1387,0.698375870069606,0.125,0.125,"TRAM->Proliferating_DC/1387","Spp1","Itga5"
"1166386","TRAM","Smooth_muscle_cells",1387,0.698375870069606,0.347826086956522,0.347826086956522,"TRAM->Smooth_muscle_cells/1387","Spp1","Itga5"
"1166415","TRAM","Lymphatics",1387,0.698375870069606,0.2,0.2,"TRAM->Lymphatics/1387","Spp1","Itga5"
"1166937","TRAM","AT2_Retnla",1388,0.698375870069606,0.356020942408377,0.356020942408377,"TRAM->AT2_Retnla/1388","Spp1","Itga9"
"1167633","TRAM","Club_cells",1389,0.698375870069606,0.105820105820106,0.105820105820106,"TRAM->Club_cells/1389","Spp1","Itgav"
"1167720","TRAM","MoAM",1389,0.698375870069606,0.192622950819672,0.192622950819672,"TRAM->MoAM/1389","Spp1","Itgav"
"1167749","TRAM","Ciliated_cells",1389,0.698375870069606,0.110091743119266,0.110091743119266,"TRAM->Ciliated_cells/1389","Spp1","Itgav"
"1167778","TRAM","AT2_Retnla",1389,0.698375870069606,0.172774869109948,0.172774869109948,"TRAM->AT2_Retnla/1389","Spp1","Itgav"
"1167894","TRAM","Tregs",1389,0.698375870069606,0.174418604651163,0.174418604651163,"TRAM->Tregs/1389","Spp1","Itgav"
"1168068","TRAM","Smooth_muscle_cells",1389,0.698375870069606,0.173913043478261,0.173913043478261,"TRAM->Smooth_muscle_cells/1389","Spp1","Itgav"
"1169228","TRAM","NK_cells",1391,0.698375870069606,0.128654970760234,0.128654970760234,"TRAM->NK_cells/1391","Spp1","S1pr1"
"1169808","TRAM","Mast_cells",1391,0.698375870069606,0.333333333333333,0.333333333333333,"TRAM->Mast_cells/1391","Spp1","S1pr1"
"1174453","Endo_1","MoAM",1397,0.136363636363636,0.778688524590164,0.136363636363636,"Endo_1->MoAM/1397","Tfpi","Lrp1"
"1182012","Classical_monocytes","MoAM",1406,0.50609756097561,0.172131147540984,0.172131147540984,"Classical_monocytes->MoAM/1406","Tgfb1","Acvrl1"
"1182244","Classical_monocytes","Ccr7_DC",1406,0.50609756097561,0.132530120481928,0.132530120481928,"Classical_monocytes->Ccr7_DC/1406","Tgfb1","Acvrl1"
"1182273","Classical_monocytes","Mesothelium",1406,0.50609756097561,0.108108108108108,0.108108108108108,"Classical_monocytes->Mesothelium/1406","Tgfb1","Acvrl1"
"1183259","Classical_monocytes","Mast_cells",1407,0.50609756097561,0.333333333333333,0.333333333333333,"Classical_monocytes->Mast_cells/1407","Tgfb1","Cav1"
"1185782","Classical_monocytes","Mast_cells",1410,0.50609756097561,0.333333333333333,0.333333333333333,"Classical_monocytes->Mast_cells/1410","Tgfb1","Eng"
"1186130","Classical_monocytes","Club_cells",1411,0.50609756097561,0.105820105820106,0.105820105820106,"Classical_monocytes->Club_cells/1411","Tgfb1","Itgav"
"1186217","Classical_monocytes","MoAM",1411,0.50609756097561,0.192622950819672,0.192622950819672,"Classical_monocytes->MoAM/1411","Tgfb1","Itgav"
"1186246","Classical_monocytes","Ciliated_cells",1411,0.50609756097561,0.110091743119266,0.110091743119266,"Classical_monocytes->Ciliated_cells/1411","Tgfb1","Itgav"
"1186275","Classical_monocytes","AT2_Retnla",1411,0.50609756097561,0.172774869109948,0.172774869109948,"Classical_monocytes->AT2_Retnla/1411","Tgfb1","Itgav"
"1186391","Classical_monocytes","Tregs",1411,0.50609756097561,0.174418604651163,0.174418604651163,"Classical_monocytes->Tregs/1411","Tgfb1","Itgav"
"1186565","Classical_monocytes","Smooth_muscle_cells",1411,0.50609756097561,0.173913043478261,0.173913043478261,"Classical_monocytes->Smooth_muscle_cells/1411","Tgfb1","Itgav"
"1188073","Classical_monocytes","Tregs",1413,0.50609756097561,0.127906976744186,0.127906976744186,"Classical_monocytes->Tregs/1413","Tgfb1","Itgb8"
"1188102","Classical_monocytes","Fibroblasts",1413,0.50609756097561,0.107142857142857,0.107142857142857,"Classical_monocytes->Fibroblasts/1413","Tgfb1","Itgb8"
"1189349","Classical_monocytes","Neutrophils",1415,0.50609756097561,0.144578313253012,0.144578313253012,"Classical_monocytes->Neutrophils/1415","Tgfb1","Tgfbr1"
"1189465","Classical_monocytes","Endo_1",1415,0.50609756097561,0.119318181818182,0.119318181818182,"Classical_monocytes->Endo_1/1415","Tgfb1","Tgfbr1"
"1189610","Classical_monocytes","Ciliated_cells",1415,0.50609756097561,0.110091743119266,0.110091743119266,"Classical_monocytes->Ciliated_cells/1415","Tgfb1","Tgfbr1"
"1189639","Classical_monocytes","AT2_Retnla",1415,0.50609756097561,0.120418848167539,0.120418848167539,"Classical_monocytes->AT2_Retnla/1415","Tgfb1","Tgfbr1"
"1189784","Classical_monocytes","Fibroblasts",1415,0.50609756097561,0.214285714285714,0.214285714285714,"Classical_monocytes->Fibroblasts/1415","Tgfb1","Tgfbr1"
"1189842","Classical_monocytes","Mesothelium",1415,0.50609756097561,0.162162162162162,0.162162162162162,"Classical_monocytes->Mesothelium/1415","Tgfb1","Tgfbr1"
"1189871","Classical_monocytes","AT1",1415,0.50609756097561,0.147058823529412,0.147058823529412,"Classical_monocytes->AT1/1415","Tgfb1","Tgfbr1"
"1190190","Classical_monocytes","Neutrophils",1416,0.50609756097561,0.156626506024096,0.156626506024096,"Classical_monocytes->Neutrophils/1416","Tgfb1","Tgfbr2"
"1190335","Classical_monocytes","Club_cells",1416,0.50609756097561,0.164021164021164,0.164021164021164,"Classical_monocytes->Club_cells/1416","Tgfb1","Tgfbr2"
"1190364","Classical_monocytes","DC1",1416,0.50609756097561,0.151960784313725,0.151960784313725,"Classical_monocytes->DC1/1416","Tgfb1","Tgfbr2"
"1190480","Classical_monocytes","AT2_Retnla",1416,0.50609756097561,0.198952879581152,0.198952879581152,"Classical_monocytes->AT2_Retnla/1416","Tgfb1","Tgfbr2"
"1212303","Ciliated_cells","MoAM",1442,0.128440366972477,0.778688524590164,0.128440366972477,"Ciliated_cells->MoAM/1442","Thbs1","Lrp1"
"1212309","Fibroblasts","MoAM",1442,0.357142857142857,0.778688524590164,0.357142857142857,"Fibroblasts->MoAM/1442","Thbs1","Lrp1"
"1212312","AT1","MoAM",1442,0.117647058823529,0.778688524590164,0.117647058823529,"AT1->MoAM/1442","Thbs1","Lrp1"
"1294967","Classical_monocytes","Mesothelium",1540,0.98780487804878,0.135135135135135,0.135135135135135,"Classical_monocytes->Mesothelium/1540","Vim","Cd44"
"1294996","Classical_monocytes","AT1",1540,0.98780487804878,0.117647058823529,0.117647058823529,"Classical_monocytes->AT1/1540","Vim","Cd44"
